,Date,User,Tweet
148,2023-02-28 05:44:49+00:00,onTOPtheROCK,"@Jordan__Lindsey Inflation being sticky will cause the FED to continue to tighten longer than people expect even though they have said no U-turn this year, people think the FED is lying. Many indications that s recession is likely towards the end of the year or early 2024. QE maybe at the halving"
149,2023-02-28 05:44:37+00:00,ExporiaThoughts,"$BIP
Utilities
Steady, recession and inflation-resistant company
Dividend yield near 3.5%
Delivered almost 900% returns since 2008 IPO"
150,2023-02-28 05:43:58+00:00,finallyjames_,"@KarnaTTN Central banks have continued to tighten rates; money is more expensive to borrow so the velocity has slowed. Slower economy/recession = financial prudence.

 There's a ton of bloat and financial inefficiency in esports, so all the money that was in it from VCs, etc. dries up"
151,2023-02-28 05:43:57+00:00,meetkumardec,"HERO ZERO
FINNIFTY 18000 PE AT CMP 27
#bankniftyoption
#FINNIFTY
#StocksToBuy #stockmarketcrash
#StockMarkets #stockmarketnews
#stocks #banknifty #BANKNIFTYFUTURE #nifty50
#NiftyBank #NIFTYFUTURE #recession #investing #StockMarket
#StockMarketindia
Join us
https://t.co/YQYiiUfIrc"
152,2023-02-28 05:42:56+00:00,IfeAdetona,"I did that in 2016 after Buhari was sworn in, during the recession. You can say if the result reflects in my life or not. No gimmicks, no lies, no theft, no fake prophecies, ""no sow seed into my life for miracles"", no begging.... If it works in my life or not, you can tell."
153,2023-02-28 05:42:53+00:00,jasonborba,"PRODUCTION USA - COINCIDENT INDEX

... - 1,9% YoY.
RECESSION not exactly now, but since september/october 2022."
154,2023-02-28 05:42:29+00:00,sp2a,"@RishiSunak So what?, 99.99% of us on the Mainland won't be impacted at all. YOUR Cost of Living crisis caused by YOU trashing the economy after 13 years of YOUR mismanagement remain. Public services trashed, recession, spiralling inflation, the  disaster of YOUR Brexit!"
155,2023-02-28 05:41:06+00:00,DarkBlue420,@jamesb2121 @POTUS We’re not in a recession.
156,2023-02-28 05:40:03+00:00,TopFinanceTakes,@zerohedge This looks like an interesting read! Thanks for sharing.
157,2023-02-28 05:40:00+00:00,theindicator,"Recession, inflation, layoffs, yeah…it’s a lot. Today we’re taking a break from the news and just trying to have a good laugh.

https://t.co/dScB7BKBz2"
158,2023-02-28 05:39:27+00:00,AlphaInvestor4,"Recession is likely in 2023, but softish landing is possible.

Fed policy going to hold restrictive levels rather then getting to more restrictive levels.

$QQQ $SPY $TSLA $NVDA $GOOG $MSFT https://t.co/KnjYh52GT3"
159,2023-02-28 05:38:20+00:00,exchangeratesuk,UK and Eurozone Economies Still at Risk of Recession https://t.co/1uBnwbJPQK
160,2023-02-28 05:38:16+00:00,topview_inv,"Dallas FED respondent says they ""expect a recession in the second half of 2023."""
161,2023-02-28 05:37:19+00:00,moneycontrolcom,"Google's 'star performer' of the month Harsh Vijayvargiya is one of the 12,000 employees the tech giant has decided to lay off following market uncertainties &amp; recession

He shared how the layoff has affected him 👇
https://t.co/7EBYAUmFSy

by @AnkitaSengupta_ | #Google #Layoff"
162,2023-02-28 05:37:19+00:00,CatsAMBF,"@wildred1976 I think it’s more 3 things:
Globalization meaning foreign money.
Rise of Airbnb and other ST Rentals
Big Corporations allowed to buy up housing.
Take these 3 out and it would all be based on local incomes.
#inflation #recession"
163,2023-02-28 05:36:27+00:00,garyverse,"@coloradotravis What's a ""proper"" recession? Is that like an English recession where the Queen says no soup for you?

Not to be confused with an American recession where the US Treasury pays 40% of car loans?"
164,2023-02-28 05:36:21+00:00,AbuhenaAzad,@FilledWithMoney not gonna happen.  Interest rates are gonna stablize at 4-5% for the long term till the next recession.  This is decades of overcorrection happening now.
165,2023-02-28 05:34:54+00:00,CareerEd,"@loveisbella @MarcotteNov @NormalGuy223 With 955 900 newcomers in 2022 and 1.2 million in 2023, bad timing, a recession happening
That will be more than the total decade of the 1970s
When Trudeau Sr. was at the helm.
Mass Migration means the destruction of the Canada you grew up in Or the Canada you arrived in"
166,2023-02-28 05:33:41+00:00,TheManilaTimes,"Gudmundsson: Overall, global GDP growth is projected at 2.9%, rising to 3.1% in 2024, and this means even though we may avoid a global recession, there is no room for complacency."
167,2023-02-28 05:33:29+00:00,liangjie_2021,"@ForeignerJose @Brad_Setser Of course, it is structural. China's low social welfare and high housing prices make its median deposit higher than that of Europe. If the country does not carry out thorough reform and improve welfare this year, the balance sheet recession will not be far away from us."
168,2023-02-28 05:33:06+00:00,sudeer1972,"@1lost_in_space Yes, Govt's targeted investments are about Rs. 2 lakh crore. If, 50% (Rs.1 lakh cr) to be grounded within 1 year that is before March 2024 is a significant achievement in these tough recession time &amp; also competition from other States &amp; cities like Hyderabad, Bengaluru &amp; Chennai."
169,2023-02-28 05:32:56+00:00,cntlethagetaway,see how quick he said no when he said buy y’all tickets?? bitch we are in a recession!!! we are broke!!!
170,2023-02-28 05:31:52+00:00,CosmOOOOOw,"@Nestli_Indigo @SenatorHick Debt will hamstring anyone's availability to grow a biz, seek retraining, etc. Great for new borrowers but what re those of us who have had SLs for decades. I have a therapy practice in the middle of a recession, but I can't hire an admin asst or grow my biz bc of my SL debt. /2"
171,2023-02-28 05:31:26+00:00,NickKunze2,"Good Morning from Joburg where Asian markets pushed higher on Tuesday, echoing gains in the US as recession fears receded following strong economic data. European futures also pointed higher, with contracts for the FTSE 100 and Euro Stoxx 50 up 0.1% and 0.2%,. JSE Top 40 +0.10%. https://t.co/Et90AHtwZg"
172,2023-02-28 05:31:20+00:00,Danimal018,"Day 57:  @dominos, show us that you care and bring back the 5-5-5 deal. It’s sad that you continue to ignore these! Give the people what they want. What is your excuse?!
#Dominos #Pizza #USA #BarstoolSports #ESPN #ABC #NBC #FoxNews #CNN #PBS #WGN #TNT #TBS #Recession"
173,2023-02-28 05:31:18+00:00,KittyOwner_Club,"Recession is still coming for the U.S., but at a later date, NABE says https://t.co/EiWaIjZ78w"
174,2023-02-28 05:30:04+00:00,PaschalAgonsi,How to Drive Sales in a Recession https://t.co/jcDntEP7IO
175,2023-02-28 05:30:02+00:00,smdailyjournal,"A majority of the nation's business economists expect a U.S. recession to begin later this year than they had previously forecast, after a series of reports have pointed to a surprisingly resilient economy despite steadily higher interest rates. Fif… https://t.co/hGWLjLIP28"
176,2023-02-28 05:29:50+00:00,RubelliteFae,"@mcsquared34 It's a little late, but I'm calling it now:

This will be the ""missed"" factor in the next recession.

Actually, it'll be a depression that will be relabeled a recession as the Fed attempts to prevent the bubble from bursting. Not confident it will work this time 1"
177,2023-02-28 05:29:19+00:00,conservatismDNA,"@twitasiahk @ProjectLincoln @TheRickWilson Before the pandemic it was pretty bad for millions of Americans: 40 millions lived in poverty +food insecure, 10s of millions uninsured and underemployed, manufacturing sector in a recession. Trump botched the coronavirus crisis affecting our way of life and the economy!"
178,2023-02-28 05:28:10+00:00,GhaIion,"@RubinReport Commies have redefined 'liberal' to mean 'leftist', 'inclusive' to mean 'exclude everyone we dislike', 'diversity' to mean 'leftist only', 'recession' to mean.. uhh They still defining that one I think.

Face it, they redefined 'journalist' to mean 'fake hit-piece artist'."
179,2023-02-28 05:26:59+00:00,Raj63245195,"@ThePrintIndia @SharadRaghavan global conditions aren't affecting your sh!tty life. Instead, if your country's an export economy, even when there's a global recession, your standard of life will be better than what you had when your GDP was based only on internal consumption. This country's filled with..."
180,2023-02-28 05:26:12+00:00,JayySavageeHoee,"Man wtf 😂 Restaurants taking Afterpay, Next recession gone hit different I see 😭😭😭😭"
181,2023-02-28 05:26:03+00:00,knrd_z,@hyonschu Doesn't this make it earsier? (Hopefully the recession pushes women out of 'PM' and 'HR' roles and back into their rightful nearly-homeless arthoe who asks anon if he has a place to crash class)
182,2023-02-28 05:25:37+00:00,jamesb2121,@DarkBlue420 @POTUS FYI when your children are living through a horrible recession far worse than the one we’re currently going through you can look them dead in the face and let them know you voted for it.
183,2023-02-28 05:25:26+00:00,sandeeplodaya,"If this happens (done by either side) , Bad news for GEO POLITICAL scenario. ultimately we will accelerate the Recession (fears).....!!"
184,2023-02-28 05:24:51+00:00,WilliamNextLev1,"@milesdeutscher It’s a nice analogy, but I totally disagree.

Crypto TVL is down for 2 reasons.
1) It was abnormally crazy high because stupid govt was printing trillions; everyone had money to buy everything.
2) We are in a deep recession. Everything speculative is way down, not just crypto."
185,2023-02-28 05:24:02+00:00,IrishTimes,Will a US recession prolong the bear market? https://t.co/7yXxGAgtBh
186,2023-02-28 05:23:59+00:00,urnakedgrandma,@GOP his policies is putting our economy into a deep recession.
187,2023-02-28 05:23:20+00:00,krautwaldm,"@The_Trump_Train Life in prison for all the deaths, depression, child anxiety and loss of education etc. He has caused the country to spiral into a recession as he and his cronies got rich."
188,2023-02-28 05:23:10+00:00,Raj63245195,"@ThePrintIndia @SharadRaghavan The boasting that due to Manmohan Singh India was largely unaffected during the 2008 global recession is something similar. Naturally, if your economy is based on internal consumption, it'll b unaffected by global events. That doesnt necessarily mean it's a good thing. It means.."
189,2023-02-28 05:22:11+00:00,abhijitrjoshi,@BTechComedian आणि बर्‍याच वेळा recession चा फायदा प्रचंड नफ्यात असणार्‍या कंपन्या पण घेतात. गरज नसताना hiring करतात आणि मग गरज नसतांना फायरिंग करतात.
190,2023-02-28 05:21:04+00:00,NoiosoBear,@POTUS ''their budget''? This is YOUR budget. Stop blaming stuff on everyone else. If you can do better then don't put us in a recession.
191,2023-02-28 05:21:01+00:00,SangamAgarwalFX,"@DeItaone government says in second half
banks says in 3Q 
than those nfp and cpi are manipulated to create illusion of soft landing . recession has already started in Q4 last that is why they reduced rate hiking size in December fomc"
192,2023-02-28 05:20:43+00:00,rmdkarthik,@hyve23 Inflation is going high but I guess recession has not started yet. ரியல் எஸ்டேட் விலைலாம் அப்படி ஒன்னும் வீழ்ச்சி அடையல.
193,2023-02-28 05:20:23+00:00,StubFeed,new publication from https://t.co/g8BItK2PnY The Clock Is Ticking Commentary Recession ... https://t.co/GAZBrDadwS https://t.co/KpuSYzG9JI
194,2023-02-28 05:20:13+00:00,punkinarut,"@swiftoursonggg The insurrection, katrina, sandy hook, the Boston marathon bombing, Obama becoming President, the war on terrorism, the recession, the El Reno tornado, the tornado outbreak in my hometown, the Gatlinburg wildfires, covid, etc."
195,2023-02-28 05:20:09+00:00,Sup__ernova,@CBSNews Despite the Federal Reserve’s best efforts they still haven’t managed the “recession” they are desperately trying to create. aka unemployment. They wanna temporarily take the purchasing power away from the lower class but they just can’t get it to syphon quick enough.
196,2023-02-28 05:20:08+00:00,TopFinanceTakes,@unusual_whales The truth is still out there.
197,2023-02-28 05:17:07+00:00,rmdkarthik,@sillymsdian7 Not yet. Recession வந்த ஒரு chain of events நடக்கும். அது இன்னும் ஆரம்பிக்கல.
198,2023-02-28 05:16:54+00:00,aMichelleStone,"A whole generation of 30-something’s are going to invest in paying off their never-ending student loans instead of houses because #SCOTUS won’t admit that a recession worse than 2008 would break America. How many people will default? The con is over, right? I may become a cynic."
199,2023-02-28 05:16:24+00:00,DarKuriboh,@Necrossbu Wasn’t able to continue due to financial stability and the American economic recession
